,date,top_50_trends
511,2020-05-26,"['allcaps', 'blackisbeautiful', 'goavsgo', 'curbsideshorts', 'nhlplayoffs', 'yiaystop', 'teamitaly', 'vegasborn', 'nowitssummerand', 'lovevictor', 'minneapolispolice', '100 grand', 'flyers', 'edmonton', 'firing', 'even twitter', 'yachty', 'colin kaepernick', 'derek chauvin', 'boxer harry', 'blizzcon', 'rob manfred', 'ontario mills', 'bill daly', 'sabres', 'labyrinth', 'mos theft', 'hockey', 'insulin', 'zack fox', 'richard herd', 'chris rock', 'mlbpa', 'murder', 'stanley cup', 'gary bettman', 'the nhl', 'silent hill', 'cashapptwitch', 'fired', 'christian cooper', 'goodguykeem', 'justiceforcarolyn', 'blacklivesmatter', 'georgefloyd', 'thatisso10yearsago', 'worlddraculaday', 'bookbirthday', 'justiceforgeorgefloyd', 'traveltuesday']"
512,2020-05-27,"['tlou2', 'scufsitdown', 'googleeduchat', 'houwx', 'otgala11', 'throughmyrosecoloredglasses', 'prayforsun', 'pugchat', 'elonmusk', 'tomaustin', 'fantasiastreamingparty', 'wallpaperwednesday', 'mikayuu', 'mumavirtual', 'stateofplay', 'streamd2seven', 'camilalivefromhome', 'twitterfactcheck', 'besthandwashingsongs', 'rainonmeparty', 'the normal heart', 'marquis groves', 'michael porter jr', 'twewy', 'morans', 'mac mcclung', 'stanzi', 'mayor jacob frey', 'limbaugh', 'chachi', 'thibs', 'cupcakes', 'hotline miami', 'hopefully saturday', 'raja bell', 'falcon 9', 'georgetown cupcake', 'scrubbed', 'crewdragon', 'donna brazile', 'kulture', 'thelastofuspartii', 'larry kramer', 'kellyanne', 'anuel', 'doug', 'georgefloydwasmurdered', 'john boyega', 'burgerkingisoverparty', 'launchamerica']"
513,2020-05-28,"['thegreatamericantakeout', 'halmarx', 'dvdchat', 'myleastfavoritechoreis', 'ncaalearnlead', 'ninjabattles', 'thankyoubsb', 'sabreawards', 'amazondown', 't2tchat', 'blacklifematters', 'denzelwashington', 'nationalhamburgerday', 'nfl 2k', 'colored', 'preventing online censorship', 'furniture barn', 'tony yayo', 'nadal', 'kyle lohse', 'gotham city sirens', 'swalwell', 'matched', 'ogden', 'edgerrin james', 'tomi', 'boston marathon', 'union square', 'lenox', 'erica macdonald', 'unus', 'black wall street', 'jt daniels', 'shaun t', 'fred hammond', 'espnwnyc', 'whataffectsmymentalhealth', 'shameik', 'st. paul', 'dean cain', 'don lemon', 'mike freeman', 'dan orlovsky', 'thematter', 'eli apple', 'alsco500', 'minnesota freedom fund', 'blacklivesmater', 'madonna', 'lehighathleticsdayofsupport']"
514,2020-05-29,"['ps5reveal', 'teawithgaryvee', 'pkday', 'kean2020', 'racistinchief', 'cnncrewarrested', 'yembconvo', 'ftdp', '1000wordsofsummer', '529day', 'funfactfriday', 'bugasongorband', 'askthemayor', 'asco20', 'feelgoodfriday', 'freedomofthepress', 'the snkrs', 'lovello', 'invoke the 25th', 'david price', 'louisville community bail fund', 'cactus trails', 'charlottesville', 'mod pizza', 'state patrol', 'arresting', 'happy birthday brianna', 'mappa', 'walter headley', 'staged', 'black cnn', 'remove 45', 'windermere', 'color rush', 'kent state', 'make me go', ""trump's america"", 'thug', 'minnesota state police', 'the cnn', 'flashbackfriday', '28 days later', 'revoke', 'bantrumpfromtwitter', 'attackontitan', 'planet of the apes', 'van jones', 'omar jimenez', 'fridaythoughts', 'minneapolisriot']"
515,2020-05-30,"['fcbf95', 'mentalhealthforall', 'udgrad2020', 'trishaskitchen', 'mpcvirtualgala', 'whatelsetwittershouldhide', 'wawx', 'newnewyork', 'betteratleadingthantrump', 'columbusprotest', 'saturdaythoughts', 'spacexlaunch', 'johnny dang', 'freedom of the press', 'colleen quigley', 'leland melvin', 'aidan gallagher', 'organized', 'godspeed bob', '""ambassador""', 'gwinnett', 'deep ellum', 'pavard', 'jrotc', 'proud boys', 'kristallnacht', 'hitler youth', 'black owned', 'joyce beatty', 'white nationalists', 'roberts', 'mcarthur', 'flints', 'mennonites', 'louis xvi', 'alamo', 'white supremacists', 'dior', 'bloody sunday', 'newark', 'georgefloydprotests', 'scufxfaze', 'killer mike', 'maga night', 'amish', 'desi', 'trumpresignnow', 'riots2020', 'black_lives_matter', 'antifa']"
516,2020-05-31,"['thehealing', 'sundayvibes', 'phillyriots', 'whittier', 'he reigns', 'frederick', 'doug ducey', 'long term', 'dr. umar', 'tory lanez', 'ty dillon', 'commissioned', ""he's able"", 'proud boys', 'never would have made it', 'something about the name jesus', 'jake paul', 'stenhouse', 'bristol', 'love theory', 'b simone', 'huntington beach', 'jr smith', 'do you want a revolution', 'alllivesmater', 'anonymous', 'iamantifa', 'santa monica', 'kirk franklin', 'protests2020', 'verzuztv', 'grandrapidsprotest', 'usariots', 'lovewin3million', 'walkwithus', 'cheesecakefactory', 'vbstrong', 'jakepaul', 'nationalsmileday', 'fruitwowedding', 'superjunior_beyondlive', 'lamesa', 'clinteastwood', 'amanda', 'bigdogsunday', 'elvuelofatal', 'onerainbow', 'shakespearesunday', 'gn200kfantalk', 'opdeatheaters']"
517,2020-06-01,"['dayofmourning', 'rentreliefnow', 'musicmonday', 'worldoutlanderday', 'hurricaneseason', 'relievetensionby', 'postabird', 'edcampks', 'theshowmustbepaused', 'getyourvirtualteachon', 'loveislove', 'nojusticnopeace', 'cowardinchief', 'june1st', 'voteouthate', 'ebola', 'mondaymotivation', 'aunt gloria', 'dominate', 'posse comitatus act', 'quicksilver', 'toxic waste candy', 'new month', 'coach pop', 'gregg popovich', 'flush the turd', 'fbi agent', 'lgbtqia', 'off white', 'us senator', 'no quarter', 'how to make', 'infowars', 'karol g', 'bob kroll', 'hard rock cafe', 'david mcatee', 'tokyo jetz', 'terrence floyd', 'jon jones', 'pat dye', 'dcblackout', 'funnymike', 'virgil', 'tom cotton', 'americaortrump', 'bunkerboy', 'pride2020', 'werejectdomicile', 'downtownsandiego']"
518,2020-06-02,"['ididntreport', 'gisdicon', 'mpatuo', 'investwithmarcus', 'amplifymelanatedvoices', 'askablackbirder', 'cristobal', 'tuesdayvibes', 'neil cavuto', 'spencer hall', 'seguin', 'david dorn', 'ron johnson', 'allegheny county jail', 'debra messing', 'ben & jerrys', 'john paul ii', 'engel', 'archbishop', 'shane bowen', 'blm with no money', 'rahul', 'park police', 'opportunity zones', 'karen civil', 'jim haslett', '6 atlanta', 'the 49ers', 'my instagram', 'silent majority', 'ben sasse', 'hollywood blvd', 'krist', 'the hitler', 'wes unseld', 'earthworm jim', 'vmin', 'prime dwight', 'la police commission', 'go vote', 'linda hogan', 'nickelodeon', 'nick bosa', 'emma watson', 'deletefacebooknow', 'whydidntireport', 'wendysisover', 'trumpdictatorship', 'evan peters', 'blacklivesmattter']"
519,2020-06-03,"['otgala12', 'birthdayforbreonna', 'dontput___inyourmouth', 'derecho', 'globalrunningday', 'aceschat', 'comcastoutage', 'wednesdaywisdom', '244lbs', 'my qb', 'convictions', 'dream street', 'madeleine mccann', 'patrice bergeron', 'murder 2', 'nate boyer', 'johnny majors', 'merrick', 'vic fangio', 'lili reinhart', 'the omen', 'pete carroll', 'rosenstein', '1st degree', 'run the jewels', 'the nba', 'mike glennon', 'attack the block', 'michael thomas', '2nd degree', 'lakers in 4', 'voteoutthegop', 'keith ellison', 'rtj4', 'blacklifematters', 'john boyega', '8cantwait', 'churchill', 'saints', 'takeobamalive', 'drew brees', 'cyclonenisarga', 'elephant', 'waybackwednesday', 'iyieldmytime', 'justiceforbarakat', '8cantwait', '1linewed', 'signsofanoverreaction', 'kpopstans']"
520,2020-06-04,"['attackontitan2fb', 'onmyfantasyisland', 'stillwithyou', 'santaclarita', '8minutesand46seconds', 'raceandjusticeconvo', 'atelierryza', 'thursdayvibes', 'buildthatwall', 'nba draft', 'steve priest', 'america for all americans', 'timo', 'betty crocker', '40,000 virgils', 'dan patrick', 'klopp', 'eisner', 'thibs', 'dats tuff', 'grassley', 'justin fields', 'serj', 'reverend al', 'john lennon', 'tony dungy', 'kendrick johnson', 'lebron and kd', 'pluckers', 'huey', 'herman munster', 'struggling', 'murkowski', 'candace owens', 'trish stratus', 'rev al', 'werner', 'laura ingraham', 'bari weiss', 'whitelifematters', 'exposeantifa', 'pitmad', 'bluefall', 'jake fromm', 'georgefloydmemorial', '4jun', 'aot129spoilers', 'justiciaparagiovanni', 'tiananmensquaremassacre', 'buckshot']"
521,2020-06-05,"['istandwithalexis', 'confrontantiblackness', 'gunviolenceawarenessday', 'flashbackfriday', 'iamasuburbanmom', 'hearcandicepatton', 'trumppressconference', 'whyiusesocialmedia', 'signsyouarelazy', 'john evans', 'yamiche', 'p.i.s.s.', 'muriel bowser', 'alexis ohanian', 'john damskey', ""that's 57"", 'so 57', 'boston market', 'meltys', 'david aldridge', 'lisa page', 'hammond', 'lush', 'ndas', 'resigned', 'blimpie', '13reasonswhy4', 'the athletic', 'ottawa', 'nordan', 'old glory', 'tim horton', 'busters', 'rainforest cafe', '57 buffalo', 'carl’s jr.', 'sbarro', 'wearorange', 'long john silvers', 'chuck e cheese', 'jollibee', 'whitecoatsforblacklives', 'no kneeling', 'emergency response team', 'skai jackson', 'all 57', 'justiceforbreonna', 'babygate', 'denny', 'lady g']"
522,2020-06-06,"['nepotismbarbie', 'ischoolconvocation', 'indycar', 'eurovisionagain', 'simivalley', 'justiceforrobertforbes', 'smilesforcrawford', '6thjune', 'comingtogether', 'publishingpaidme', 'addkarenruinscifi', 'echopark250', 'ladygraham', 'votetrumpout', 'caturday', 'chad brown', 'diamond district', 'greatest generation', 'peter warrick', 'queen sugar', 'volatile', 'instilled regard', 'tower', 'only 8', 'cuban doll', 'newspaperofrecord', 'venom 2', 'sum 41', 'happy birthday lucas', 'hold duncan', 'austin hill', 'go philly', 'nunes', 'gushers', 'white claw', 'paid leave', 'discomfort', 'code of honor', 'joseph campbell', 'nia long', 'whenbidentakesover', 'foxnewsisracist', 'tom morello', 'sesame street', 'd-day', 'ivankatrump', 'stone cold', '5g corona', 'destiny2', 'trump2020nowmorethanever']"
523,2020-06-07,"['uyajola99', 'thingswouldntbethesamewithout', 'thereisabout100', 'prince', 'nxttakeoverinyourhouse', '8toabolition', 'foldsofhonorquiktrip500', 'fohqt500', 'sundayfunday', 'nationalcancersurvivorsday', 'matchthemillion', 'istandwithjkrowling', 'bb22', 'gamedevpaidme', 'blackintheivory', 'trumpbunkersongs', 'james franco', 'super bowl xx', 'animorphs', 'mrs. obama', 'ronny', 'randy rainbow', 'jack harlow', 'mesopotamia', 'reche caldwell', 'allen iverson', 'mr kate', 'bts next', 'tom arnold', 'locked up', 'elmer fudd', 'bowyer', 'edward colston', 'arrest the cops who killed', 'dmca', 'big jim', 'tyler perry', 'crossfit', 'drew barrymore', 'ben carson', '6ix9ine', 'mark wahlberg', 'bookerbeatsmitch', 'alicia', 'colin powell', 'yiayclass', 'thankyoubts', 'forthefarmers', 'akon', 'dearclassof2020']"
524,2020-06-08,"['bertsmellsbad', 'solidaritea', 'motivationalmonday', 'yiayflag', 'musicmonday', 'kkkterrorists', 'justiceinpolicing', 'theview', 'stanleycupnbcsn', 'theysaid', 'killingevequeers', 'bffcouldalsostandfor', 'bob myers', 'hawa', 'dynamax', 'elongated man', 'z-moves', 'test kitchen', 'gorka', 'melvin gordon', 'sari', 'lamarcus aldridge', 'jess hilarious', 'drew lock', '38% of americans', 'reply for an album', 'malik monk', 'anthony bourdain', 'nadler', 'hartley sawyer', 'hertz', 'make the kkk', 'saud', 'nkla', 'chips', 'welcomebacknicki', 'mclaughlin', 'mattison', 'declare the kkk', 'angel hernandez', 'dalvin cook', 'worldoceansday', 'adam rapoport', 'kente', 'bon appetit', 'bonnie pointer', 'nationalbestfriendsday', 'sohla', 'trumprecession', 'peoplesbudgetla']"
525,2020-06-09,"['gaprimary', 'disneysongorband', 'whentheinternetgoesdown', 'ewgc', 'mytherapistwouldsay', 'mikeomeara', 'wickednessinhighplaces', 'stupidzoomquestions', 'asksinjin', 'voguechallenge', 'blakelivesmatter', 'my 9-5', 'congratulations yamiche', 'hs vs now', 'respect is earned', 'james demarco', 'ryan garcia', 'voting rights act', 'better mc', 'jax and brittany', 'the batman', 'reverend al', 'chester bennington', 'general brown', 'kurt carr', 'rev al sharpton', 'capitol hill autonomous zone', 'cameron boyce', 'neyo', 'stan lee', 'fulton county', 'chad daybell', 'pat lynch', 'dick johnson', 'twug', 'covid__19', 'ratm', 'stassi', 'kemp', ""mike o'meara"", 'persona 4 golden', 'shutdownstem', 'henry winkler', 'stephen miller', 'votersuppression', 'georgefloydfuneral', 'b simone', 'bookbirthday', 'testimonialtuesday', 'felizmartes']"
526,2020-06-10,"['brewsummerlove', 'mlbdraft2020', 'wednesdayvibes', 'atimeforaction', 'otgalafinal', 'mikebeatsmitch', 'octavia butler', 'demon turf', 'benning', 'dukes of hazzard', 'venus in capricorn', 'anna wintour', 'dr. wilson', 'dan bongino', 'plax', 'great american heritage', 'rekognition', 'rob parker', 'very truly yours', 'venus in gemini', 'iggy', 'larry kudlow', 'harryween', 'jerry richardson', 'raynard jackson', 'bts discography rate', 'braxton bragg', 'iowa state fair', 'on juneteenth', 'voguechallange', 'loveontour2021', 'toosii', 'lamisma', 'fort trump', 'blazing saddles', 'vigilante', 'anna kendrick', 'michael bay', 'alex kidd', 'patty jenkins', 'donald glover', 'istandwithjkr', 'disneyland', 'ice cube', 'paw patrol', 'kpopstansareoverparty', 'cracker barrel', 'nascar', 'laylit20', 'felizmiercoles']"
527,2020-06-11,"['destruction allstars', 'bridge of spirits', 'chris redfield', 'sackboy', 'series x', 'godfall', 'digital', 'alienware', 'kena', 'forbidden west', 'solar ash', 'little devil inside', 'deathloop', 'boycottstarbucks', ""demon's souls"", 'ratchet and clank', 'miles morales', 'the ps5', 'ps5reveal', 'fridayeve', 'charlesschwabchallenge', 'raceb4race', 'makinglifebeautifulday', 'unseensidechat', 'felizjueves', 'ifihadaredo', 'nationalcornonthecobday', 'tbthursday', 'letscountdownto', '소리바다_해명해', 'freefirehotshotxmg2', 'johnkrasinskiisoverparty', 'tulsamassacre', 'seattle and portland', 'reassigned', 'pga tour live', 'good thursday', 'cal cunningham', 'mnuchin', 'happy friday eve', 'giant eagle', 'golf is back', 'united states secret service', 'stooped', 'international criminal court', 'marshalls', 'radical left democrats', 'american taliban', 'ray ciccarelli', 'rocsi']"
528,2020-06-12,"['amturnupfriday', 'ucla2020', '7yearswithbangtan', 'freegabbiehanna', 'notificationsquad', 'drownthemout', 'askchloexhalle', 'digitalmirage', 'isajokeinmytown', 'blacktranslivesmatters', 'cdl2020', 'wetporter', 'grantfire', 'juvemilan', 'lgbtqpride', 'trumpbirthdaygifts', 'worldsgonemad', 'da5bloods', 'rtxon', 'endtrumpswaronamerica', 'freecodefridaycontest', 'jhope', 'twentyonepilots', 'riah milton', 'chuck wendig', 'buy trollz', ""bill o'brien"", 'faint', 'rogue squadron', 'bapes', 'new tattoos', 'teyana', 'obama-era', 'junie', 'elphelt', ""denny o'neil"", 'hbo go', 'ronaldo', 'ramlethal', 'george washington carver', 'the eyes of texas', 'davechappelle846', 'bell', 'during pride', 'lovingday2020', 'swat', 'yiayps5', 'kyrie', 'justiceforrobertfuller', 'pulse']"
529,2020-06-13,"['diningwithnetflix', 'worldsoftballday', 'mostrequestedlive', 'tlwin', 'uwgrad20', 'jmvtakeover', 'westpointgraduation', '2020warninglabel', 'futuregamesshow', 'jawsathome', 'ultimatemadness', 'selfiesforcode20', 'ufcfightnight', '365daysnetflix', 'igenerallybelievein', 'exposebillgates', 'tay roc', 'napoli', 'admission office', 'feeble', 'dale jr', 'ospina', 'vidal', 'crush game', 'austin rivers', 'chie', 'jj watt', 'fonz', 'john legend', 'harrison burton', 'walter reed', 'cataño', 'parkinson', 'gragson', 'squidward', 'bill maher', 'victorville', ""she's a julie"", 'taser', 'jeff sessions', 'hooters250', 'asexual', 'persona 4 golden', 'atlantashooting', 'rayshardbrooks', 'messi', 'ufcvegas2', 'karensgonewild', 'spongebob', 'pvprotest']"
530,2020-06-14,"['fakemarijuanafacts', 'longgonesummer', 'cripcampvirtual', 'ifieverdisappearjust', 'chopseattle', 'westhollywood', 'rjisaheel', 'iguessimspecial', 'nascartailgate', 'brooklynliberation', 'watergait', 'thingsidliketoseemore', 'raisethepercentage', 'lgbtqstandtogether', 'oneyearofyntcd', 'sundayvibes', 'creole', 'teacher of awesome', 'schauffele', 'miami lakes', 'zoomers', 'birks', 'wimpier', 'all birthdays matter', 'fearless', 'doctor strange 2', 'madelyn', 'andrade', ""no. you're"", 'dixievodka400', 'ron perlman', 'trollz to number1', 'opportunity', 'michael clifford', 'pat bev', 'berger', 'xander', 'sheramovie', 'gen z', 'thor 4', 'meek', 'trump4eva', 'obamaappreciationday', 'wwebacklash', 'wwebacklash', 'cnnsotu', '614day', 'nationalbourbonday', 'worldblooddonorday', 'thisweek']"
531,2020-06-15,"['asksinjin', 'oscars', 'lvbevents', 'blackatuark', 'miwomenforbiden', 'tony clark', 'golden state killer', 'boots riley', 'bevelyn beatty', 'metro pcs', 'both gach', 'start dame', 'pete rose', 'classified', 'jon stewart', 'ifitwasntforhumor', 'hipaa', 'lgbtqrights', 'trollz party', 'superm', 'fortniteevent', 'kyle shanahan', 'wnba', 'brixx', 'karter', 'congrats pete', 'mookie betts', 'bud selig', 'trevor bauer', 'instagramdown', 'chuba', 'yiay2020', 'gundy', 'ddos', 'rob manfred', 't-mobile', 'sapphirenow', 'thinkorswim', 'iworkhardfor', 'aviddigitalxp', 'weakpresident', 'obergefell', 'but the lord', 'protect black women', 'equality act', 'naturephotographyday', 'united states senator', 'starwarssquadrons', 'clarence thomas', 'civil rights act of 1964']"
532,2020-06-16,"['thankyoucrawf', 'whatsnextforchuckecheese', 'boltonbook', 'executiveorder', 'tomatojay', 'barcaleganes', 'ifdonaldtrumpisreelected', 'happybirthdaytupac', 'trumppressconference', 'governor ralph northam', 'pro bowl', 'ansu', 'bayern munich', 'dinesh', 'magic hat', 'raz b', 'my chemical romance', 'india and china', 'yohan', 'daryl davis', 'canadian sink seal', 'rick wilson', 'nascar hall of fame', 'griezmann', 'fati', 'franklin graham', 'shams', 'avery bradley', 'zarya', 'kristi', 'trollz hail mary', 'motel 6', 'sabres', 'mike stefanik', '30 rock', 'riot fest', 'big time rush', 'flipgridforall', 'van jones', 'nascarhof', 'greg abbott', 'racismattamufeelslike', 'boogaloo', 'tim kaine', 'megan fox', 'the federalist', 'stupidtrumprallyquestions', 'jackask', 'yacht club', 'aids']"
533,2020-06-17,"['caaamplify', 'trollz takeover', 'fulton county', 'maskupaz', 'dybala', 'kristen stewart', 'scientology', 'leno', 'david starr', 'candyman', 'kendrick perkins', 'felony murder', 'rolfe', 'sarri', 'nationalmascotday', 'buffon', 'startrekunitedgives', 'belle delphine', 'hyde', 'danny masterson', 'russia', 'republican', '1donlineconcertstayathome', 'david luiz', 'bolton', 'america', 'morningjoe', 'fortniteseason3', 'charleston9', 'emanuel9', 'goodmorninglori', 'texascovid', 'straykids', 'kahootedusummit', 'nationalmascotday', '태용이의_사랑은_툥프들이_알아', 'cream of wheat', 'reed hastings', 'bison', 'sword and shield', 'mcds', 'morehouse', 'jermaine', 'pablo alborán', 'mcgriddle', 'gen 4', ""let's go johto"", 'isle of armor', 'chrisdelia', 'floridacoronavirus']"
534,2020-06-18,"['eaplaylive', 'highschoolsportsawards', 'freecodefridaycontest', 'phoebe bridgers', 'minkah', 'trollz to 100k', 'roberts', 'no one likes you', 'lee jeffers', 'earl thomas', 'vegeta', 'yusuke', 'seahawks', 'howie', 'josh gordon', ""bill o'brien"", 'deebo', 'ray hudson', 'dead space', 'song 33', 'realmadridvalencia', 'noname', 'madlib', 'bed stuy', 'thelastofuspartii', 'speakingout', 'gator bait', 'recallgavin2020', 'desantisbetrayedflorida', 'beethoven', 'cuban', 'daca', 'benzema', 'juneteenth', 'asensio', 'nestor', 'jamal adams', '6yearswithmamamoo', 'likeadog', 'nationalgofishingday', 'dramawithmew', 'nomex', 'ripxxxtentacion', 'isacomedylegend', 'roadtokingdom', 'canceltrumpstulsarally', 'showyourstripes', 'june medical', 'tomorrow is juneteenth', 'd’banj']"
